customer_id,age,employment_type,monthly_income,city,city_tier,bureau_score,has_pl,pl_ticket_size,pl_tenure_months,pl_vintage_months,repayment_score,dpd_last_12m,foir_percent,digital_engagement_score,app_logins_90d,hl_calculator_used,hl_propensity_score,took_hl,hl_ticket_size,hl_tenure_months,hl_vintage_months,segment,model_propensity_score,propensity_decile
CUST004505,40,Salaried,51956,Rajkot,Tier 3,750,True,221993,24,38,64,2,17.8,49,6,False,56.5,False,0,0,0,High Potential,10.538705,2
CUST004507,45,Salaried,61001,Hyderabad,Tier 1,744,True,242276,36,41,60,0,11.03,81,19,True,78.9,True,2332045,120,18,Ready for Home,53.628075,10
CUST004508,30,Self-Employed,63109,Indore,Tier 2,730,True,251390,18,27,59,2,22.13,100,12,False,77.53,False,0,0,0,Ready for Home,17.581078,5
CUST004510,42,Salaried,46878,Chandigarh,Tier 3,713,True,184563,48,32,57,2,8.2,68,10,False,49.05,False,0,0,0,Medium Potential,19.055914,5
CUST004511,25,Salaried,60324,Guwahati,Tier 3,702,True,216226,24,46,22,0,14.94,76,11,False,47.61,False,0,0,0,Medium Potential,12.655751,3
CUST004512,28,Self-Employed,48530,Nashik,Tier 3,686,True,131587,36,21,53,0,7.53,86,16,False,40.9,False,0,0,0,Medium Potential,7.7626033,1
CUST004513,43,Self-Employed,89607,Hyderabad,Tier 1,818,True,100902,48,28,97,0,2.35,69,4,False,100.0,False,0,0,0,Ready for Home,36.53888,8
CUST004515,26,Salaried,40745,Pune,Tier 1,656,True,177498,48,7,14,2,9.08,82,11,False,53.7,False,0,0,0,High Potential,16.057882,4
CUST004516,23,Salaried,26017,Pune,Tier 1,625,True,110526,36,43,13,2,11.8,96,25,False,51.68,False,0,0,0,High Potential,10.763774,2
CUST004520,43,Salaried,79075,Mumbai,Tier 1,794,True,280874,60,10,77,0,5.92,100,20,False,91.09,False,0,0,0,Ready for Home,21.427265,6
CUST004522,26,Salaried,32618,Nagpur,Tier 2,763,True,151086,36,41,61,0,12.87,100,9,True,83.13,False,0,0,0,Ready for Home,13.011392,3
CUST004523,36,Salaried,43243,Nashik,Tier 3,746,True,181180,48,29,53,0,8.73,81,13,False,59.82,True,1277296,180,5,High Potential,30.40922,8
CUST004527,28,Salaried,73040,Mumbai,Tier 1,639,True,326845,12,45,26,0,37.29,100,16,False,44.18,False,0,0,0,Medium Potential,8.423149,1
CUST004529,41,Salaried,101356,Delhi,Tier 1,784,True,309217,48,47,58,0,6.36,49,4,False,67.61,True,2632301,300,1,High Potential,26.220062,7
CUST004530,34,Self-Employed,77682,Hyderabad,Tier 1,735,True,155152,60,20,50,0,3.33,100,15,False,80.16,False,0,0,0,Ready for Home,28.012255,7
CUST004531,37,Salaried,101704,Delhi,Tier 1,801,True,352848,24,10,66,1,14.46,100,12,True,100.0,False,0,0,0,Ready for Home,17.227345,4
CUST004532,26,Salaried,54900,Kochi,Tier 2,653,True,271833,18,13,32,2,27.51,65,8,False,58.58,False,0,0,0,High Potential,25.694504,7
CUST004533,28,Salaried,28432,Mumbai,Tier 1,733,True,133998,24,41,52,1,19.64,95,13,False,45.03,False,0,0,0,Medium Potential,11.373859,2
CUST004534,33,Salaried,81191,Coimbatore,Tier 2,749,True,345572,36,18,55,0,11.82,97,8,False,70.33,True,2559922,180,8,Ready for Home,28.258202,7
CUST004535,39,Self-Employed,56837,Mumbai,Tier 1,645,True,102350,36,27,28,1,5.0,88,16,False,64.96,False,0,0,0,High Potential,6.1494255,1
CUST004538,39,Salaried,41577,Chandigarh,Tier 3,698,True,119759,60,34,46,0,4.8,57,5,False,36.61,False,0,0,0,Medium Potential,15.065542,4
CUST004539,26,Salaried,39161,Indore,Tier 2,604,True,131513,18,24,2,2,18.66,84,17,False,19.54,False,0,0,0,Low Intent,11.890345,3
CUST004540,24,Salaried,56164,Pune,Tier 1,720,True,152933,60,31,41,3,4.54,100,20,False,51.04,False,0,0,0,High Potential,14.916433,4
CUST004542,24,Salaried,40747,Indore,Tier 2,774,True,192960,12,9,56,2,39.46,82,11,False,39.54,False,0,0,0,Medium Potential,6.534096,1
CUST004543,26,Salaried,57012,Bhopal,Tier 3,757,True,274387,60,13,71,1,8.02,100,15,False,63.96,True,2558855,120,18,High Potential,38.780087,9
CUST004545,23,Salaried,52022,Chandigarh,Tier 3,739,True,186800,48,33,48,0,7.48,84,10,False,39.18,False,0,0,0,Medium Potential,9.925735,2
CUST004546,36,Self-Employed,98628,Hyderabad,Tier 1,813,True,484223,12,27,91,0,40.91,100,18,False,81.81,False,0,0,0,Ready for Home,20.330217,5
CUST004547,43,Salaried,68617,Delhi,Tier 1,782,True,225358,12,47,83,0,27.37,89,16,True,100.0,False,0,0,0,Ready for Home,28.318176,7
CUST004551,35,Salaried,62248,Lucknow,Tier 2,757,True,240199,60,33,63,1,6.43,100,13,False,81.21,False,0,0,0,Ready for Home,18.266853,5
CUST004552,37,Salaried,79410,Lucknow,Tier 2,749,True,175682,24,9,41,0,9.22,60,8,True,100.0,False,0,0,0,Ready for Home,26.443338,7
CUST004554,34,Self-Employed,25000,Kochi,Tier 2,737,True,123094,60,30,56,3,8.21,88,10,False,56.66,True,1141843,240,22,High Potential,42.60399,9
CUST004556,26,Salaried,56350,Pune,Tier 1,712,True,226811,48,17,49,1,8.39,97,13,False,59.05,True,1927583,180,2,High Potential,28.453615,7
CUST004557,25,Salaried,42317,Pune,Tier 1,671,True,163877,12,35,25,5,32.27,100,11,False,46.66,True,1002734,240,6,Medium Potential,28.029442,7
CUST004558,23,Salaried,25000,Chandigarh,Tier 3,714,True,113167,24,24,48,3,18.86,100,20,False,29.96,False,0,0,0,Low Intent,9.005882,2
CUST004560,38,Salaried,72170,Pune,Tier 1,729,True,237284,36,14,49,2,9.13,46,10,False,55.18,False,0,0,0,High Potential,35.5242,8
CUST004561,34,Self-Employed,40399,Mysore,Tier 3,641,True,187383,36,46,9,1,12.88,75,16,False,61.49,False,0,0,0,High Potential,19.13945,5
CUST004563,39,Salaried,94330,Delhi,Tier 1,743,True,286559,48,14,53,2,6.33,69,3,False,73.51,False,0,0,0,Ready for Home,21.843348,6
CUST004564,39,Salaried,62686,Nashik,Tier 3,780,True,173893,36,37,65,1,7.71,73,19,True,81.24,True,2128096,240,20,Ready for Home,56.374126,10
CUST004565,29,Salaried,42320,Nashik,Tier 3,769,True,124586,12,27,73,0,24.53,63,14,False,42.83,True,1083185,240,21,Medium Potential,27.744194,7
CUST004566,48,Salaried,69362,Hyderabad,Tier 1,734,True,334751,18,6,62,1,26.81,45,9,False,53.28,False,0,0,0,High Potential,18.00355,5
CUST004567,23,Salaried,39828,Coimbatore,Tier 2,670,True,154320,36,31,22,1,10.76,100,11,False,48.22,False,0,0,0,Medium Potential,18.496716,5
CUST004568,36,Salaried,90441,Coimbatore,Tier 2,770,True,262074,18,15,65,0,16.1,100,17,False,94.26,False,0,0,0,Ready for Home,20.881765,6
CUST004571,23,Salaried,39721,Jaipur,Tier 2,706,True,196142,12,8,41,0,41.15,92,14,False,10.18,False,0,0,0,Low Intent,3.4548178,1
CUST004572,26,Self-Employed,25000,Mysore,Tier 3,731,True,105609,36,10,51,4,11.73,98,22,False,25.8,False,0,0,0,Low Intent,8.622608,1
CUST004573,33,Salaried,36945,Mumbai,Tier 1,671,True,175318,36,20,33,1,13.18,100,12,False,59.11,False,0,0,0,High Potential,29.85027,8
CUST004574,34,Salaried,52559,Guwahati,Tier 3,761,True,234860,18,43,68,1,24.83,67,4,False,90.61,False,0,0,0,Ready for Home,11.123004,2
CUST004577,47,Salaried,64546,Kochi,Tier 2,784,True,310885,18,37,82,0,26.76,72,16,False,74.22,True,3693235,120,19,Ready for Home,25.196245,7
CUST004578,48,Salaried,96850,Pune,Tier 1,826,True,132170,48,43,97,0,2.84,52,5,False,57.6,False,0,0,0,High Potential,16.00005,4
CUST004580,40,Self-Employed,81907,Guwahati,Tier 3,708,True,338324,48,12,29,0,8.61,88,17,False,61.04,False,0,0,0,High Potential,17.10018,4
CUST004581,25,Self-Employed,31534,Rajkot,Tier 3,726,True,107041,24,43,49,5,14.14,90,15,False,28.88,False,0,0,0,Low Intent,9.1870575,2
CUST004583,23,Salaried,52454,Jaipur,Tier 2,716,True,252138,18,11,47,0,26.7,77,15,False,46.73,False,0,0,0,Medium Potential,14.2245,3
CUST004587,26,Salaried,33429,Bangalore,Tier 1,689,True,152580,18,40,25,0,25.36,78,15,False,51.14,True,652292,240,18,High Potential,44.27262,9
CUST004588,52,Salaried,116143,Jaipur,Tier 2,763,True,564827,36,41,68,0,13.51,64,3,False,73.19,False,0,0,0,Ready for Home,6.1194773,1
CUST004589,39,Salaried,77420,Indore,Tier 2,709,True,198917,24,17,52,1,10.71,56,1,False,69.87,True,2168233,240,23,High Potential,37.751503,9
CUST004591,27,Salaried,29504,Nagpur,Tier 2,723,True,121657,48,23,46,1,8.59,100,14,False,48.25,False,0,0,0,Medium Potential,21.596014,6
CUST004592,45,Salaried,107446,Indore,Tier 2,781,True,526315,48,14,86,0,10.21,27,1,False,81.33,False,0,0,0,Ready for Home,10.1158905,2
CUST004595,35,Self-Employed,53453,Bhopal,Tier 3,731,True,126482,18,31,37,3,13.15,88,17,False,53.78,False,0,0,0,High Potential,10.763973,2
CUST004597,46,Salaried,78825,Jaipur,Tier 2,754,True,377386,36,47,52,0,13.3,69,8,False,64.29,False,0,0,0,High Potential,13.1464615,3
CUST004598,27,Salaried,85505,Pune,Tier 1,703,True,204166,48,17,38,5,4.97,79,13,False,62.2,False,0,0,0,High Potential,7.9024444,1
CUST004599,33,Self-Employed,104674,Coimbatore,Tier 2,666,True,190624,12,7,37,0,15.18,93,12,False,75.61,False,0,0,0,Ready for Home,5.27743,1
CUST004602,45,Self-Employed,95876,Bangalore,Tier 1,751,True,267673,12,28,70,0,23.27,84,9,False,79.09,True,3687831,300,1,Ready for Home,47.39829,9
CUST004604,41,Salaried,71879,Nagpur,Tier 2,726,True,357181,36,30,42,0,13.8,100,10,False,74.51,False,0,0,0,Ready for Home,16.614262,4
CUST004606,46,Salaried,71969,Indore,Tier 2,714,True,292564,12,18,55,5,33.88,87,13,False,62.65,True,1421522,180,17,High Potential,42.003643,9
CUST004607,33,Salaried,46199,Nashik,Tier 3,631,True,179897,12,26,17,3,32.45,64,3,False,34.87,False,0,0,0,Medium Potential,9.089515,2
CUST004608,37,Self-Employed,83052,Bangalore,Tier 1,733,True,161837,12,46,67,0,16.24,69,5,False,87.54,False,0,0,0,Ready for Home,19.136566,5
CUST004610,31,Salaried,50452,Hyderabad,Tier 1,659,True,166738,24,19,28,1,13.77,100,12,False,87.22,True,1726906,300,22,Ready for Home,12.418851,3
CUST004611,23,Self-Employed,45635,Bangalore,Tier 1,669,True,197638,24,36,27,0,18.05,100,11,False,38.12,False,0,0,0,Medium Potential,7.382886,1
CUST004612,44,Salaried,87471,Lucknow,Tier 2,793,True,392512,36,6,64,0,12.46,65,6,False,86.76,False,0,0,0,Ready for Home,9.617912,2
CUST004613,39,Self-Employed,30348,Bangalore,Tier 1,675,True,105256,24,14,19,5,14.45,84,16,True,81.63,False,0,0,0,Ready for Home,20.993696,6
CUST004614,33,Self-Employed,91687,Coimbatore,Tier 2,719,True,227951,48,39,55,0,5.18,79,15,True,100.0,True,2556986,180,20,Ready for Home,40.586502,9
CUST004617,35,Salaried,53194,Kochi,Tier 2,733,True,241053,36,32,61,2,12.59,76,17,False,63.07,False,0,0,0,High Potential,40.213867,9
CUST004618,53,Self-Employed,155536,Pune,Tier 1,719,True,777028,60,35,43,0,8.33,65,3,True,100.0,False,0,0,0,Ready for Home,12.962966,3
CUST004619,45,Salaried,86816,Jaipur,Tier 2,669,True,374555,18,28,44,2,23.97,79,15,False,61.74,False,0,0,0,High Potential,18.163952,5
CUST004620,25,Self-Employed,56961,Jaipur,Tier 2,694,True,279020,12,13,55,2,40.82,100,13,False,27.48,False,0,0,0,Low Intent,10.180332,2
CUST004621,35,Self-Employed,95235,Pune,Tier 1,714,True,326510,18,24,47,2,19.05,71,10,False,87.03,False,0,0,0,Ready for Home,16.751915,4
CUST004623,41,Salaried,94855,Coimbatore,Tier 2,772,True,244454,12,27,88,0,21.48,90,14,False,98.56,True,2078398,240,17,Ready for Home,16.596735,4
CUST004624,40,Salaried,68547,Indore,Tier 2,770,True,172342,12,13,77,1,20.95,49,5,False,75.46,False,0,0,0,Ready for Home,15.341051,4
CUST004625,36,Salaried,74613,Chennai,Tier 1,781,True,312929,48,7,66,3,8.74,95,12,False,74.6,False,0,0,0,Ready for Home,32.144993,8
CUST004626,32,Salaried,41267,Rajkot,Tier 3,661,True,176386,24,34,25,5,17.81,89,22,True,63.09,True,1333593,180,18,High Potential,24.39059,6
CUST004628,33,Salaried,29656,Nashik,Tier 3,744,True,133668,60,23,59,2,7.51,81,20,False,38.47,False,0,0,0,Medium Potential,21.101461,6
CUST004629,37,Self-Employed,53348,Hyderabad,Tier 1,736,True,247337,24,23,69,3,19.32,78,8,False,84.29,False,0,0,0,Ready for Home,30.272732,8
CUST004630,33,Salaried,65553,Chandigarh,Tier 3,720,True,258159,48,10,46,4,8.2,89,16,False,70.29,False,0,0,0,Ready for Home,8.519064,1
CUST004631,30,Salaried,44043,Indore,Tier 2,693,True,204320,60,26,27,1,7.73,82,14,False,61.78,False,0,0,0,High Potential,23.875502,6
CUST004632,28,Salaried,65152,Coimbatore,Tier 2,701,True,297122,60,33,43,1,7.6,100,16,False,47.75,False,0,0,0,Medium Potential,14.363538,3
CUST004634,44,Salaried,71301,Hyderabad,Tier 1,763,True,173295,36,12,83,0,6.75,53,5,False,85.88,True,3409331,300,21,Ready for Home,22.958622,6
CUST004635,36,Salaried,42780,Coimbatore,Tier 2,723,True,109309,18,18,52,0,14.2,92,14,False,61.55,False,0,0,0,High Potential,16.392956,4
CUST004637,39,Salaried,61245,Indore,Tier 2,762,True,152326,36,24,53,1,6.91,69,6,False,80.62,False,0,0,0,Ready for Home,29.305517,7
CUST004639,36,Salaried,45276,Nashik,Tier 3,682,True,166289,12,32,35,1,30.61,73,14,True,68.95,False,0,0,0,High Potential,16.755661,4
CUST004641,35,Salaried,51956,Pune,Tier 1,712,True,115697,48,38,42,5,4.64,74,14,True,92.28,False,0,0,0,Ready for Home,17.118631,4
CUST004643,23,Self-Employed,25000,Coimbatore,Tier 2,695,True,116575,18,30,29,0,25.91,70,11,False,28.09,False,0,0,0,Low Intent,10.304267,2
CUST004644,26,Salaried,53904,Chennai,Tier 1,738,True,102148,12,24,54,0,15.79,100,12,False,46.9,False,0,0,0,Medium Potential,5.4623375,1
CUST004645,29,Salaried,62991,Coimbatore,Tier 2,656,True,101194,18,31,14,0,8.92,86,19,True,73.52,True,1133584,240,12,Ready for Home,32.62891,8
CUST004646,34,Self-Employed,86831,Chennai,Tier 1,725,True,132612,24,47,51,1,6.36,74,20,True,100.0,True,4514447,300,2,Ready for Home,30.48197,8
CUST004647,23,Salaried,25000,Bhopal,Tier 3,685,True,105430,18,12,29,1,23.43,100,16,False,14.77,False,0,0,0,Low Intent,10.028476,2
CUST004648,35,Self-Employed,107090,Coimbatore,Tier 2,773,True,534144,36,9,66,0,13.86,78,14,False,92.21,True,1472738,120,22,Ready for Home,52.805786,10
CUST004651,31,Salaried,46002,Hyderabad,Tier 1,753,True,121727,18,40,65,1,14.7,100,18,False,69.1,True,698162,180,8,High Potential,46.294308,9
CUST004654,42,Salaried,59842,Delhi,Tier 1,831,True,204158,18,31,98,0,18.95,59,9,False,75.48,True,836588,120,1,Ready for Home,61.945267,10
CUST004657,41,Salaried,53248,Nashik,Tier 3,777,True,151643,12,27,46,2,23.73,68,2,False,50.48,False,0,0,0,High Potential,21.588245,6
CUST004659,27,Self-Employed,25000,Mumbai,Tier 1,783,True,109756,60,47,69,0,7.32,83,20,False,55.58,True,1257576,240,16,High Potential,80.41069,10
CUST004660,23,Salaried,25000,Kochi,Tier 2,652,True,100319,18,27,19,1,22.29,89,12,False,51.42,True,1184960,180,18,High Potential,19.168955,5
CUST004661,33,Self-Employed,80000,Hyderabad,Tier 1,626,True,292979,36,40,7,1,10.17,72,16,False,87.73,True,2569963,300,19,Ready for Home,47.106327,9
CUST004662,30,Salaried,46297,Rajkot,Tier 3,762,True,222984,48,35,72,0,10.03,100,15,False,62.19,False,0,0,0,High Potential,17.007956,4
CUST004663,27,Salaried,53270,Kochi,Tier 2,650,True,232428,12,10,34,3,36.36,99,13,False,42.72,False,0,0,0,Medium Potential,5.04286,1
CUST004664,29,Salaried,46803,Rajkot,Tier 3,706,True,145620,36,8,37,5,8.64,89,12,False,32.1,False,0,0,0,Medium Potential,6.2321696,1
CUST004666,38,Salaried,81994,Bangalore,Tier 1,752,True,377512,60,37,37,1,7.67,100,16,False,72.25,False,0,0,0,Ready for Home,39.0616,9
CUST004668,30,Salaried,41031,Pune,Tier 1,685,True,198377,24,41,28,3,20.15,89,10,False,56.09,False,0,0,0,High Potential,17.735044,5
CUST004670,25,Salaried,35827,Nashik,Tier 3,706,True,131599,60,46,35,5,6.12,86,24,False,8.67,False,0,0,0,Low Intent,5.5206027,1
CUST004674,23,Salaried,30144,Chandigarh,Tier 3,618,True,134117,18,46,8,2,24.72,79,18,False,31.34,False,0,0,0,Medium Potential,6.9563746,1
CUST004676,28,Salaried,54103,Nagpur,Tier 2,749,True,134394,24,47,64,0,10.35,91,12,True,89.59,False,0,0,0,Ready for Home,17.92916,5
CUST004678,30,Salaried,69270,Hyderabad,Tier 1,819,True,328528,60,33,84,0,7.9,83,12,False,100.0,True,2828851,300,2,Ready for Home,37.252106,8
CUST004679,33,Salaried,48538,Nashik,Tier 3,739,True,242305,36,35,71,0,13.87,97,19,False,80.67,False,0,0,0,Ready for Home,27.378252,7
CUST004682,35,Salaried,55407,Chandigarh,Tier 3,735,True,123948,12,31,49,0,18.64,74,16,False,72.21,False,0,0,0,Ready for Home,11.071156,2
CUST004683,39,Salaried,55705,Chennai,Tier 1,754,True,189422,36,16,65,1,9.45,87,11,False,83.22,False,0,0,0,Ready for Home,38.39468,9
CUST004685,25,Salaried,61515,Nashik,Tier 3,699,True,266016,36,12,39,5,12.01,85,24,False,40.45,False,0,0,0,Medium Potential,15.676327,4
CUST004686,42,Salaried,54826,Indore,Tier 2,764,True,142411,12,26,60,1,21.65,89,19,False,62.94,True,536719,240,13,High Potential,35.892384,8
CUST004687,44,Salaried,84990,Lucknow,Tier 2,728,True,147633,24,30,61,0,7.24,86,16,False,67.0,False,0,0,0,High Potential,14.734322,3
CUST004688,34,Self-Employed,83793,Lucknow,Tier 2,743,True,149997,60,18,39,2,2.98,93,14,False,74.76,False,0,0,0,Ready for Home,23.691998,6
CUST004690,40,Self-Employed,103910,Chennai,Tier 1,658,True,130237,36,15,49,1,3.48,100,11,True,100.0,True,780153,180,23,Ready for Home,33.351273,8
CUST004691,29,Salaried,35904,Chennai,Tier 1,659,True,178372,60,9,18,5,8.28,82,15,False,56.93,False,0,0,0,High Potential,18.431145,5
CUST004692,42,Salaried,65311,Jaipur,Tier 2,715,True,201441,36,29,60,1,8.57,85,19,True,98.01,True,1125971,180,7,Ready for Home,53.784157,10
CUST004693,41,Salaried,49277,Mumbai,Tier 1,672,True,226786,36,44,17,0,12.78,64,3,True,89.95,False,0,0,0,Ready for Home,24.20077,6
CUST004695,25,Salaried,45193,Mumbai,Tier 1,755,True,185721,12,33,50,0,34.25,100,11,False,24.84,False,0,0,0,Low Intent,4.863961,1
CUST004696,33,Salaried,31410,Bangalore,Tier 1,796,True,108587,48,38,83,0,7.2,74,16,False,64.92,False,0,0,0,High Potential,66.066956,10
CUST004698,33,Self-Employed,74936,Nagpur,Tier 2,718,True,191434,24,34,37,0,10.64,90,5,False,62.23,True,2081071,240,20,High Potential,33.320137,8
CUST004699,37,Salaried,88963,Hyderabad,Tier 1,721,True,158988,48,22,54,0,3.72,35,1,False,63.45,False,0,0,0,High Potential,38.98749,9
CUST004700,46,Self-Employed,161953,Bangalore,Tier 1,782,True,755604,18,31,68,1,25.92,71,13,False,69.7,False,0,0,0,High Potential,34.261707,8
CUST004701,26,Self-Employed,73882,Indore,Tier 2,689,True,170668,18,8,29,0,12.83,92,15,False,40.43,False,0,0,0,Medium Potential,4.782448,1
CUST004703,36,Salaried,61701,Hyderabad,Tier 1,729,True,152079,12,38,40,2,20.54,82,8,False,73.06,False,0,0,0,Ready for Home,19.049145,5
CUST004704,40,Salaried,69619,Coimbatore,Tier 2,718,True,199903,24,21,42,0,11.96,83,15,True,100.0,False,0,0,0,Ready for Home,31.25371,8
CUST004705,25,Salaried,53853,Chennai,Tier 1,661,True,196855,48,46,25,0,7.62,100,10,False,48.23,False,0,0,0,Medium Potential,11.505169,2
CUST004706,28,Self-Employed,25646,Hyderabad,Tier 1,680,True,110943,18,11,37,1,24.03,100,20,True,83.82,False,0,0,0,Ready for Home,17.28002,4
CUST004708,31,Self-Employed,78198,Rajkot,Tier 3,638,True,220139,48,44,14,1,5.86,90,10,False,59.41,False,0,0,0,High Potential,15.034411,4
CUST004710,23,Self-Employed,86077,Hyderabad,Tier 1,710,True,396498,36,42,34,0,12.8,100,20,False,63.72,False,0,0,0,High Potential,18.344349,5
CUST004712,45,Self-Employed,122455,Chennai,Tier 1,705,True,148224,36,18,36,2,3.36,71,16,False,75.66,True,2930740,180,4,Ready for Home,58.3439,10
CUST004713,50,Salaried,54021,Coimbatore,Tier 2,775,True,105885,48,17,68,3,4.08,77,10,False,59.81,False,0,0,0,High Potential,9.759092,2
CUST004714,38,Salaried,97755,Pune,Tier 1,751,True,467227,24,41,73,0,19.91,75,11,False,80.08,False,0,0,0,Ready for Home,36.64016,8
CUST004715,37,Salaried,67329,Pune,Tier 1,780,True,242075,24,28,100,0,14.98,68,10,False,93.55,False,0,0,0,Ready for Home,13.873646,3
CUST004717,52,Salaried,102299,Jaipur,Tier 2,753,True,365891,24,9,81,0,14.9,67,3,True,98.75,False,0,0,0,Ready for Home,10.795518,2
CUST004718,33,Self-Employed,37288,Indore,Tier 2,685,True,143172,48,31,19,0,8.0,100,15,False,43.33,False,0,0,0,Medium Potential,23.99474,6
CUST004719,25,Salaried,44127,Bangalore,Tier 1,693,True,213446,60,29,35,3,8.06,87,9,False,51.39,False,0,0,0,High Potential,25.717663,7
CUST004720,27,Self-Employed,45417,Bhopal,Tier 3,692,True,107238,12,11,29,0,19.68,100,13,False,22.34,True,1260771,180,20,Low Intent,18.095367,5
CUST004721,31,Salaried,25000,Lucknow,Tier 2,703,True,124908,24,15,42,2,20.82,90,17,False,57.39,False,0,0,0,High Potential,12.305683,3
CUST004722,40,Salaried,96868,Jaipur,Tier 2,795,True,259596,60,13,57,0,4.47,67,7,True,100.0,False,0,0,0,Ready for Home,35.382347,8
CUST004723,39,Salaried,75807,Pune,Tier 1,745,True,145445,12,46,56,1,15.99,63,6,True,100.0,False,0,0,0,Ready for Home,22.526201,6
CUST004724,29,Salaried,42819,Indore,Tier 2,692,True,180777,24,20,59,1,17.59,96,19,False,63.97,False,0,0,0,High Potential,20.521288,5
CUST004725,39,Self-Employed,124368,Nagpur,Tier 2,734,True,159668,36,7,87,0,3.57,97,7,False,100.0,True,4248462,180,9,Ready for Home,72.8971,10
CUST004727,31,Salaried,79239,Nashik,Tier 3,662,True,284449,60,40,29,1,5.98,82,17,True,100.0,True,610658,180,19,Ready for Home,31.227657,8
CUST004728,38,Salaried,88092,Bangalore,Tier 1,715,True,332304,24,34,55,0,15.72,69,7,False,97.98,False,0,0,0,Ready for Home,28.669811,7
CUST004729,27,Salaried,64940,Mysore,Tier 3,680,True,140896,24,28,46,0,9.04,100,20,False,39.26,False,0,0,0,Medium Potential,17.828758,5
CUST004730,43,Self-Employed,119203,Nagpur,Tier 2,686,True,162190,24,32,22,2,5.67,72,14,False,78.78,True,3866746,120,15,Ready for Home,42.313854,9
CUST004731,45,Salaried,71419,Nagpur,Tier 2,776,True,186939,18,16,63,1,14.54,87,19,False,85.11,True,2194673,240,6,Ready for Home,48.35489,9
CUST004732,27,Self-Employed,25000,Indore,Tier 2,646,True,104525,18,28,26,1,23.23,99,11,False,35.53,False,0,0,0,Medium Potential,9.662839,2
CUST004733,23,Salaried,61900,Pune,Tier 1,697,True,102552,48,9,33,1,3.45,100,18,False,42.89,False,0,0,0,Medium Potential,6.1442046,1
CUST004735,36,Salaried,63187,Jaipur,Tier 2,793,True,254481,36,29,80,0,11.19,75,19,True,100.0,False,0,0,0,Ready for Home,26.535332,7
CUST004736,31,Salaried,37729,Rajkot,Tier 3,689,True,144080,18,33,24,2,21.22,96,22,False,58.2,False,0,0,0,High Potential,21.848984,6
CUST004737,30,Salaried,39794,Lucknow,Tier 2,704,True,174539,18,34,31,2,24.37,74,11,False,75.5,True,684167,180,11,Ready for Home,34.245583,8
CUST004738,50,Self-Employed,125102,Bangalore,Tier 1,783,True,191495,24,34,86,0,6.38,53,6,False,84.76,False,0,0,0,Ready for Home,18.12636,5
CUST004739,33,Salaried,77046,Kochi,Tier 2,716,True,264849,24,34,55,5,14.32,73,20,False,84.88,False,0,0,0,Ready for Home,19.822996,5
